id,start_time,origin,destination,kind,origin_real_id,dest_real_id,origin_x,origin_y,dest_x,dest_y,vec_x,vec_y,cluster
669,1226,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,-1841.734999999986,433.2850000000326,7
670,1229,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
671,1230,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
672,1231,7,90,Human,272042143,40888359,213484.675,452457.545,212454.955,452765.495,-1029.7200000000012,307.95000000001164,7
673,1232,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
674,1233,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,-1483.234999999986,699.6300000000047,7
675,1235,7,91,Human,272042143,170018165#2,213484.675,452457.545,211783.77,452556.24,-1700.9049999999988,98.69500000000698,7
676,1236,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
677,1237,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
678,1239,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
679,1241,0,12,Human,315358244,447569997#1,212975.4675,453432.9725,213435.6,452999.15,460.132500000007,-433.8224999999511,0
680,1243,99,10,Human,-22716073,306240162#0,212132.355,451619.995,211642.94,452890.83,-489.41500000000815,1270.835000000021,3
681,1243,100,10,Human,25145014#0,306240162#0,212665.71,451616.355,211642.94,452890.83,-1022.7699999999895,1274.475000000035,3
682,1244,49,3,Human,-201950247#0,386687235,213053.065,452789.84,213478.36,452435.42,425.2949999999837,-354.4200000000419,10
683,1244,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,-1841.734999999986,433.2850000000326,7
684,1244,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
685,1244,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,-2202.4400000000023,122.49499999999534,7
686,1245,24,10,Human,-160314345#5,306240162#0,213480.015,452304.825,211642.94,452890.83,-1837.0750000000116,586.0050000000047,7
687,1245,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
688,1246,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,-1841.734999999986,433.2850000000326,7
689,1247,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
690,1250,0,92,Human,315358244,51857516#1,212975.4675,453432.9725,213659.92,452143.84,684.452500000014,-1289.1324999999488,0
691,1258,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,658.1925000000047,-1448.0524999999907,0
692,1258,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,658.1925000000047,-1448.0524999999907,0
693,1259,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,658.1925000000047,-1448.0524999999907,0
694,1259,0,93,Human,315358244,32999110#0,212975.4675,453432.9725,213396.5,452050.2025,421.03250000000116,-1382.7699999999604,0
695,1263,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,2191.1900000000023,-112.63000000000466,1
696,1265,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
697,1269,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,502.8924999999872,-997.5524999999907,0
698,1273,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
699,1275,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
700,1278,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,502.8924999999872,-997.5524999999907,0
701,1283,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
702,1285,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
703,1286,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,1839.8850000000093,-446.2249999999767,9
704,1287,101,22,Human,-24634514#1,-83304175#2,212051.21,452155.1,213340.28,451635.835,1289.070000000007,-519.2649999999558,9
705,1290,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,-1703.1750000000175,648.6749999999884,3
706,1291,16,94,Human,-32978638#0,201201953#12,213640.75,451987.935,211921.37,452227.84,-1719.3800000000047,239.90500000002794,7
707,1294,16,3,Human,-32978638#0,386687235,213640.75,451987.935,213478.36,452435.42,-162.39000000001397,447.48499999998603,7
708,1298,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,1839.8850000000093,-446.2249999999767,9
709,1298,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,-1483.234999999986,699.6300000000047,7
710,1300,7,77,Human,272042143,-26677216#0,213484.675,452457.545,212886.595,452950.915,-598.0799999999872,493.36999999999534,7
711,1301,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
712,1303,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,1839.8850000000093,-446.2249999999767,9
713,1304,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,-1841.734999999986,433.2850000000326,7
714,1306,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
715,1307,16,18,Human,-32978638#0,24634510#6,213640.75,451987.935,212342.785,452084.485,-1297.9649999999965,96.54999999998836,7
716,1307,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
717,1309,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,558.9700000000012,1059.625,1
718,1309,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,-1483.234999999986,699.6300000000047,7
719,1310,4,89,Human,-306240162#1,24634511,211638.505,452888.985,212635.315,452274.335,996.8099999999977,-614.6499999999651,9
720,1311,64,10,Human,-136728347#4,306240162#0,212422.34,451683.04,211642.94,452890.83,-779.3999999999942,1207.7900000000373,3
721,1314,8,95,Human,266565295#5,-201201945#0,213807.23,452252.93,212802.24,452494.04,-1004.9900000000198,241.10999999998603,7
722,1314,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,2191.1900000000023,-112.63000000000466,1
723,1315,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,-1841.734999999986,433.2850000000326,7
724,1316,8,2,Human,266565295#5,32978638#0,213807.23,452252.93,213633.66,451984.92,-173.57000000000698,-268.0100000000093,2
725,1316,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,-1841.734999999986,433.2850000000326,7
726,1317,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,2191.1900000000023,-112.63000000000466,1
727,1318,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
728,1318,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
729,1320,8,96,Human,266565295#5,-129379918#1,213807.23,452252.93,213249.65,452974.4,-557.5800000000163,721.4700000000303,7
730,1320,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
731,1323,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
732,1323,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
733,1325,17,3,Human,-18809673#6,386687235,211318.32,451074.855,213478.36,452435.42,2160.039999999979,1360.5650000000023,11
734,1326,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
735,1328,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
736,1330,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,-1841.734999999986,433.2850000000326,7
737,1331,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,2493.529999999999,1169.655000000028,11
738,1332,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
739,1335,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
740,1336,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,-1997.8099999999977,902.8950000000186,7
741,1337,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,2035.8899999999849,337.86999999999534,1
742,1337,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,-1841.734999999986,433.2850000000326,7
743,1338,102,3,Human,26677542#1,386687235,212869.205,453055.665,213478.36,452435.42,609.1549999999988,-620.2449999999953,0
744,1338,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,1839.8850000000093,-446.2249999999767,9
745,1339,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
746,1340,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
747,1341,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,1839.8850000000093,-446.2249999999767,9
748,1346,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,2493.529999999999,1169.655000000028,11
749,1348,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,1839.8850000000093,-446.2249999999767,9
750,1349,73,5,Human,-315392062#4,-266565295#5,212998.0,452182.605,213811.85,452244.51,813.8500000000058,61.90500000002794,10
751,1349,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,2493.529999999999,1169.655000000028,11
752,1354,103,9,Human,-24634510#15,201238729#3,211980.63,452074.88,211438.31,452110.43,-542.320000000007,35.54999999998836,10
753,1355,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,2493.529999999999,1169.655000000028,11
754,1359,17,16,Human,-18809673#6,30482615#1,211318.32,451074.855,212028.14,450765.2,709.820000000007,-309.65499999996973,1
755,1361,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,502.8924999999872,-997.5524999999907,0
756,1365,104,5,Human,24634414#5,-266565295#5,213262.8,452059.365,213811.85,452244.51,549.0500000000175,185.14500000001863,10
757,1366,10,5,Human,24634507,-266565295#5,212909.515,451808.915,213811.85,452244.51,902.3349999999919,435.59500000003027,10
758,1375,8,10,Human,266565295#5,306240162#0,213807.23,452252.93,211642.94,452890.83,-2164.290000000008,637.9000000000233,7
759,1376,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,1839.8850000000093,-446.2249999999767,9
760,1376,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,-2368.920000000013,-142.5,2
761,1377,16,4,Human,-32978638#0,399835085#1,213640.75,451987.935,212001.44,453157.175,-1639.3099999999977,1169.2399999999907,3
762,1378,8,2,Human,266565295#5,32978638#0,213807.23,452252.93,213633.66,451984.92,-173.57000000000698,-268.0100000000093,2
763,1379,0,0,Human,315358244,-25149001#4,212975.4675,453432.9725,212672.595,451274.97,-302.8724999999977,-2158.0025000000023,0
764,1380,8,97,Human,266565295#5,-170018165#3,213807.23,452252.93,211801.515,452498.72,-2005.7149999999965,245.78999999997905,7
765,1380,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,1839.8850000000093,-446.2249999999767,9
766,1381,8,10,Human,266565295#5,306240162#0,213807.23,452252.93,211642.94,452890.83,-2164.290000000008,637.9000000000233,7
767,1381,0,98,Human,315358244,24634510#1,212975.4675,453432.9725,212430.33,452107.745,-545.1375000000116,-1325.227499999979,0
768,1381,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
769,1382,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,-2368.920000000013,-142.5,2
770,1382,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,-2368.920000000013,-142.5,2
771,1383,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
772,1385,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
773,1385,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,658.1925000000047,-1448.0524999999907,0
774,1386,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,658.1925000000047,-1448.0524999999907,0
775,1388,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
776,1388,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,502.8924999999872,-997.5524999999907,0
777,1388,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
778,1389,4,4,Human,-306240162#1,399835085#1,211638.505,452888.985,212001.44,453157.175,362.9349999999977,268.1900000000023,9
779,1390,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,502.8924999999872,-997.5524999999907,0
780,1391,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,-1841.734999999986,433.2850000000326,7
781,1393,4,55,Human,-306240162#1,176550249#4,211638.505,452888.985,212840.87,452415.74,1202.3649999999907,-473.24499999999534,9
782,1397,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,-1841.734999999986,433.2850000000326,7
783,1397,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,-2368.920000000013,-142.5,2
784,1398,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
785,1401,17,3,Human,-18809673#6,386687235,211318.32,451074.855,213478.36,452435.42,2160.039999999979,1360.5650000000023,11
786,1403,8,10,Human,266565295#5,306240162#0,213807.23,452252.93,211642.94,452890.83,-2164.290000000008,637.9000000000233,7
787,1403,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,-1841.734999999986,433.2850000000326,7
788,1404,8,99,Human,266565295#5,-26677542#1,213807.23,452252.93,212872.935,453060.105,-934.2950000000128,807.1749999999884,7
789,1404,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,658.1925000000047,-1448.0524999999907,0
790,1405,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,-1841.734999999986,433.2850000000326,7
791,1408,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,-2368.920000000013,-142.5,2
792,1409,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,-1841.734999999986,433.2850000000326,7
793,1409,105,1,Human,25190140#1,-128361102#1,212564.64,451219.615,211388.46,451952.25,-1176.1800000000221,732.6350000000093,3
794,1410,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,-1841.734999999986,433.2850000000326,7
795,1412,106,5,Human,-32124743,-266565295#5,213137.68,451705.44,213811.85,452244.51,674.1700000000128,539.070000000007,10
796,1412,8,2,Human,266565295#5,32978638#0,213807.23,452252.93,213633.66,451984.92,-173.57000000000698,-268.0100000000093,2
797,1412,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
798,1414,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
799,1414,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
800,1415,50,9,Human,-24634411,201238729#3,212931.69,452439.76,211438.31,452110.43,-1493.3800000000047,-329.3300000000163,2
801,1415,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
802,1416,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,-2202.4400000000023,122.49499999999534,7
803,1417,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,2191.1900000000023,-112.63000000000466,1
804,1417,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,-1841.734999999986,433.2850000000326,7
805,1419,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
806,1419,107,20,Human,23166741#5,272042145,213013.61,452486.19,213478.39,452442.76,464.78000000002794,-43.429999999993015,10
807,1420,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,1839.8850000000093,-446.2249999999767,9
808,1421,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
809,1421,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
810,1422,7,100,Human,272042143,201950247#6,213484.675,452457.545,213171.76,452602.06,-312.91499999997905,144.51500000001397,7
811,1424,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,-1841.734999999986,433.2850000000326,7
812,1425,16,4,Human,-32978638#0,399835085#1,213640.75,451987.935,212001.44,453157.175,-1639.3099999999977,1169.2399999999907,3
813,1426,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
814,1426,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
815,1428,108,4,Human,25117391#0,399835085#1,212300.41,452881.115,212001.44,453157.175,-298.97000000000116,276.0599999999977,10
816,1428,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,-2046.3649999999907,-347.1149999999907,2
817,1430,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
818,1431,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,1839.8850000000093,-446.2249999999767,9
819,1431,49,2,Human,-201950247#0,32978638#0,213053.065,452789.84,213633.66,451984.92,580.5950000000012,-804.9200000000419,0
820,1434,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,1839.8850000000093,-446.2249999999767,9
821,1435,1,10,Human,10425609#0,306240162#0,213091.635,451303.575,211642.94,452890.83,-1448.695000000007,1587.2550000000047,3
822,1436,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
823,1436,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,-1703.1750000000175,648.6749999999884,3
824,1437,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
825,1442,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,2493.529999999999,1169.655000000028,11
826,1442,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,2191.1900000000023,-112.63000000000466,1
827,1444,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
828,1444,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,-1703.1750000000175,648.6749999999884,3
829,1446,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,-1703.1750000000175,648.6749999999884,3
830,1447,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
831,1450,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
832,1453,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,2191.1900000000023,-112.63000000000466,1
833,1454,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,1839.8850000000093,-446.2249999999767,9
834,1455,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,1839.8850000000093,-446.2249999999767,9
835,1456,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
836,1457,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,1839.8850000000093,-446.2249999999767,9
837,1458,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,558.9700000000012,1059.625,1
838,1463,1,10,Human,10425609#0,306240162#0,213091.635,451303.575,211642.94,452890.83,-1448.695000000007,1587.2550000000047,3
839,1464,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,-2368.920000000013,-142.5,2
840,1465,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
841,1466,8,10,Human,266565295#5,306240162#0,213807.23,452252.93,211642.94,452890.83,-2164.290000000008,637.9000000000233,7
842,1467,8,10,Human,266565295#5,306240162#0,213807.23,452252.93,211642.94,452890.83,-2164.290000000008,637.9000000000233,7
843,1468,8,10,Human,266565295#5,306240162#0,213807.23,452252.93,211642.94,452890.83,-2164.290000000008,637.9000000000233,7
844,1469,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
845,1470,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,-2368.920000000013,-142.5,2
846,1470,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
847,1470,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,-1703.1750000000175,648.6749999999884,3
848,1473,19,3,Human,-26677542#0,386687235,212861.46,453069.875,213478.36,452435.42,616.8999999999942,-634.4550000000163,0
849,1474,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,502.8924999999872,-997.5524999999907,0
850,1475,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,658.1925000000047,-1448.0524999999907,0
851,1476,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,-1703.1750000000175,648.6749999999884,3
852,1478,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,658.1925000000047,-1448.0524999999907,0
853,1480,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,502.8924999999872,-997.5524999999907,0
854,1481,49,9,Human,-201950247#0,201238729#3,213053.065,452789.84,211438.31,452110.43,-1614.7550000000047,-679.4100000000326,2
855,1482,109,20,Human,-224892339#3,272042145,212059.575,452797.085,213478.39,452442.76,1418.8150000000023,-354.32500000001164,9
856,1487,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,-2368.920000000013,-142.5,2
857,1487,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,-1841.734999999986,433.2850000000326,7
858,1488,0,101,Human,315358244,-201238718#1,212975.4675,453432.9725,212868.26,452367.03,-107.20749999998952,-1065.9424999999464,0
859,1489,32,2,Human,-24634509#7,32978638#0,212847.145,452042.39,213633.66,451984.92,786.515000000014,-57.47000000003027,10
860,1490,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,658.1925000000047,-1448.0524999999907,0
861,1491,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,-1841.734999999986,433.2850000000326,7
862,1492,0,102,Human,315358244,53396619#3,212975.4675,453432.9725,213145.99,452689.835,170.52249999999185,-743.1374999999534,0
863,1492,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,658.1925000000047,-1448.0524999999907,0
864,1496,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,-1703.1750000000175,648.6749999999884,3
865,1497,0,12,Human,315358244,447569997#1,212975.4675,453432.9725,213435.6,452999.15,460.132500000007,-433.8224999999511,0
866,1498,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,-2368.920000000013,-142.5,2
867,1500,110,10,Human,-233675413#0,306240162#0,212476.12,451690.46,211642.94,452890.83,-833.179999999993,1200.3699999999953,3
868,1501,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,-1841.734999999986,433.2850000000326,7
869,1501,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,2493.529999999999,1169.655000000028,11
870,1503,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,-1841.734999999986,433.2850000000326,7
871,1503,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,-1997.8099999999977,902.8950000000186,7
872,1505,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,2493.529999999999,1169.655000000028,11
873,1506,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,2493.529999999999,1169.655000000028,11
874,1517,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
875,1517,37,81,Human,201201935#0,-201963522#3,211141.53,451674.18,211680.385,451397.68,538.8550000000105,-276.5,1
876,1518,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,-1703.1750000000175,648.6749999999884,3
877,1519,1,10,Human,10425609#0,306240162#0,213091.635,451303.575,211642.94,452890.83,-1448.695000000007,1587.2550000000047,3
878,1520,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,1839.8850000000093,-446.2249999999767,9
879,1521,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
880,1521,1,10,Human,10425609#0,306240162#0,213091.635,451303.575,211642.94,452890.83,-1448.695000000007,1587.2550000000047,3
881,1523,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
882,1523,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,-1703.1750000000175,648.6749999999884,3
883,1526,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,2035.9200000000128,345.21000000002095,1
884,1528,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,2191.1900000000023,-112.63000000000466,1
885,1531,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,1839.8850000000093,-446.2249999999767,9
886,1535,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,1839.8850000000093,-446.2249999999767,9
887,1536,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
888,1538,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
889,1539,11,5,Human,128361109#1,-266565295#5,211442.47,452097.55,213811.85,452244.51,2369.3800000000047,146.96000000002095,1
890,1539,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,1839.8549999999814,-453.5650000000023,9
